CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Label
-1325.8159950861927,2234.481408267105,-8557.677779059279,-13710.291010754765,-2135.329075773303,4.380941652115681,-1908.3471243588401,-4232.414319063086,0
-1366.6973332582313,2233.7438007440446,-8693.129342384895,-14685.654025414826,-1906.7825023402274,83.99785065638129,-1956.8280551927123,-4349.023362935982,0
-1380.5777657376389,2225.294841843536,-8732.758982942043,-15181.013356507621,-1758.769259379462,151.47776314483662,-1974.7541531773895,-4436.619844235172,0
-1396.7157242724732,2208.151054868165,-8773.662672857205,-15644.0520670445,-1634.8288437622098,205.9266093925601,-1996.681213181091,-4510.492355256817,0
-1400.2696514290365,2201.93727027996,-8815.572191212905,-16104.117995746015,-1514.755279705243,235.72148297557135,-2022.3410142863404,-4556.246373429679,0
-1414.887691431504,2196.4610932148153,-8852.944305714625,-16599.76789949941,-1389.5408147299777,285.699980598687,-2048.425498510927,-4621.468759862707,0
-1440.8380651973525,2192.1695585351918,-8885.957830307354,-17046.132209666503,-1307.8898971015153,289.7456461039571,-2083.405976498483,-4634.835102250284,0
-1465.156761715219,2192.281317250807,-9012.535751613124,-17668.248276010054,-1407.511616200901,29.43724569304262,-2220.5786240445746,-4318.714399261141,0
-1487.955539700719,2199.4115233070565,-9090.945666488748,-17974.645970740672,-1508.385032915177,-26.330353398940172,-2297.4686203878296,-4117.6381181262805,0
-1521.5725613577702,2204.4853689959864,-9162.739465399949,-18266.850308588168,-1633.1524630279816,-28.54317596812105,-2359.5617627836323,-3893.8077624921657,0
-1550.3169030139984,2210.386229180469,-9246.357336423238,-18605.300402957226,-1746.6099111205287,-28.58787945436713,-2379.1195380162917,-3689.5798855769567,0
-1585.8338228365078,2214.454246428862,-9342.313369650445,-18989.728032930376,-1855.9099349921903,-28.632582940613208,-2318.4569071803635,-3502.674609582103,0
-1616.276896970087,2221.696211200727,-9439.94578361188,-19353.50265225784,-1982.2419871236077,-28.520824224998012,-2212.844920924003,-3300.1007616579986,0
-1637.0640180745136,2226.591242944672,-9539.031060876314,-19711.15289396959,-2094.157164940665,-28.476120738751934,-2104.6624842084934,-3098.7562596056614,0
-1657.2923456008639,2220.869196705174,-9665.05018860401,-20221.55494818419,-2105.5565539334148,-28.476120738751934,-2072.7665467719166,-3012.746752068207,0
-1666.8588916575247,2222.657336155017,-9788.47651412943,-20831.62342498442,-2036.8025920869466,-28.54317596812105,-2105.1765743003234,-3022.894443446067,0
-1663.3273162440846,2229.385210835052,-9878.598742401524,-21434.67345444402,-1930.1400739038036,-28.632582940613208,-2165.6380394481444,-3074.6163770327794,0
-1683.1533123942204,2220.9586036776664,-9959.735569938157,-22034.92951601324,-1782.6856245211138,-28.61023119749017,-2248.339489003389,-3160.8046985152187,0
-1708.3213751507626,2223.1267227606013,-10032.959880409235,-22620.165206203772,-1639.9473929373855,-28.654934683736247,-2327.6434736039323,-3240.935697611314,0
-1729.2649584570502,2219.8186647783914,-10113.515562624667,-23175.27074666445,-1519.896180623542,-28.520824224998012,-2384.126328475853,-3292.5235207392884,0
-1747.0569459829894,2217.941118356056,-10196.06054997805,-23734.086676483552,-1393.3406110608942,-28.54317596812105,-2421.051408115113,-3344.245454326001,0
-1766.6370729587718,2226.6359464309185,-10339.201112937993,-24783.746885284596,-1218.3935176368664,-28.431417252505856,-2469.5770424352313,-3401.801192867827,0
-1800.2317428726997,2233.1626554228455,-10416.582847629954,-25158.78678314607,-1260.7500708550258,-28.520824224998012,-2462.6480020670892,-3265.6790772485183,0
-1829.3784159051427,2242.7962567088757,-10487.348466357496,-25503.69653127769,-1341.1492908685977,-28.453768995628895,-2400.711321873148,-3101.4384687804263,0
-1856.334618111528,2244.7408583605798,-10565.244291141289,-25846.97460216132,-1447.7447538223716,-28.453768995628895,-2309.672672133009,-2919.383521043272,0
-1882.7096749967143,2249.8147040495096,-10640.70377592467,-26198.209893596762,-1566.6560272369402,-28.54317596812105,-2213.5154732176943,-2730.623050369206,0
-1909.8893946343298,2256.5425787295444,-10713.458699790162,-26580.11177659701,-1671.485702483994,-28.54317596812105,-2134.256192103397,-2566.963587222313,0
-1942.7017535389516,2258.6212908399875,-10780.156301269311,-26980.006812811305,-1780.3386914931948,-28.476120738751934,-2063.356462917117,-2415.4634723343534,0
-1968.0039267542318,2263.6280812995483,-10846.071591739154,-27336.070080761318,-1902.02158105502,-28.54317596812105,-1980.3197372150264,-2248.7418203796037,0
-2004.660785476016,2252.698078912382,-10996.8788025903,-28239.79575871204,-1957.5433109726496,-28.476120738751934,-1935.6386027120711,-2110.295123475499,0
-2005.6442621734298,2262.4657906571506,-11009.216964794217,91.03864974013864,-914.9909564847325,-129916.06473422438,-96595.29308052619,64086.470847515506,0
-117004.93794709074,-52734.95928853507,-72418.21720708712,0.0,0.0,0.0,0.0,0.0,0
-2019.904674285929,2254.687384050332,-11161.007652342776,-29801.601457691282,-1587.2196309101362,-28.61023119749017,-2242.349221846415,-2452.4779589461064,0
-2016.3283953862428,2251.8934161599523,-11219.1445362058,-30264.036671163838,-1446.805980611204,-28.58787945436713,-2349.5481818645108,-2571.478639333167,0
-2017.3565755699026,2255.201474142162,-11278.309600252485,-30671.441893067473,-1322.7985097645826,-28.520824224998012,-2414.681161325047,-2661.0644257703084,0
-2008.5052852931788,2258.598939096865,-11344.716629071034,-31086.513762862312,-1189.6044724943918,-28.118492848783305,-2442.7549506875844,-2770.990298449415,0
-2010.2263695136528,2253.435686435442,-11415.415192569208,-31474.987058340732,-1076.102320915599,-24.519862205973997,-2455.6072029833317,-2869.516782135772,0
-2009.4217067612233,2274.423973227976,-11593.513881773584,-31882.66050116184,-1109.6969908295268,-28.386713766259778,-2511.5089125340533,-2757.3333834012383,0
-2033.4051271322446,2281.9565106604405,-11709.228855921558,-32060.245100274387,-1192.4878473572642,-28.654934683736247,-2531.8713505191417,-2641.1713743908035,0
-2057.3214922738966,2289.556103322274,-11829.145957776664,-32206.134927638464,-1302.4137200363707,-28.654934683736247,-2514.325232167556,-2512.3135752864823,0
-2082.780127691038,2293.713527543159,-11953.868684403222,-32340.535959037305,-1412.049020054878,-28.654934683736247,-2486.005573630665,-2402.231240405514,0
-2098.761624024011,2300.061422590102,-12075.953905341263,-32482.625990070464,-1511.246056034926,-28.58787945436713,-2484.4409516120522,-2328.7610607600845,0
-2101.712054116252,2313.3830614914336,-12185.790371047877,-32597.089266603547,-1624.3011727512583,-28.520824224998012,-2481.401114547319,-2254.3968113897326,0
-2131.842203846109,2316.7805264461354,-12401.283526497096,-32815.75636957624,-1787.848877182536,-28.56552771124409,-2498.4331428070745,-2151.087054675046,0
11652.410724902793,117259.88192915212,93359.96767043875,163030.19452275007,46820.755113408275,-82032.12660742561,152262.64460460213,23366.802833485774,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-2120.6663322845893,2313.204247546449,-12544.737013860764,-33264.89229589059,-1636.4605210101915,10.907650644043127,-2640.0314354915286,-2408.310914534981,0
-2121.426291550773,2301.246064975623,-12607.701874238364,-33514.96359795115,-1497.2538648399036,180.62443617727973,-2652.973094759768,-2593.606865024976,0
-2120.8004427433275,2284.7057750645745,-12662.731865807287,-33753.1884761565,-1340.299924629922,396.3187573146079,-2663.9701523763033,-2803.1097533172224,0
-2105.3330365021848,2271.898226255073,-12710.095209485007,-33916.60207012904,-1207.0388321303626,603.6088230376735,-2667.144099899775,-3001.5485287635643,0
-2102.539068611805,2244.9196723055643,-12768.902645641723,-34182.54310980697,-946.2610451138643,1014.0985854922883,-2664.1266145781647,-3393.262826994826,0
1456.6183958422182,-186026.53956571457,76122.25867046467,43811.49523326726,62984.9322429259,181645.44145139703,178700.53223970725,-89369.5556741688,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-2097.1075950329064,2180.703114313073,-12565.52413496519,-34117.74540649327,-872.6120515234502,1314.7295304971653,-2675.4142448552993,-3683.097880071275,0
-2084.232990994036,2144.068607334412,-12345.448872175744,-33882.09097874707,-947.289225297524,1322.3291231589988,-2699.420016969443,-3702.5662483314422,0
-2052.7393849336736,2098.9627897121186,-12066.946152862678,-33636.065342191774,-1047.8050141218312,1313.0307980198145,-2725.6386116527683,-3671.027938784834,0
-2018.116534836086,2027.0795838284246,-11710.435850050202,-33441.113438672626,-1171.5442640509762,1301.6761125133105,-2753.5335870703216,-3621.5188277673024,0
-1981.6384900592857,1933.4928353722594,-11302.293020623507,-33303.49375626408,-1284.1523459048478,1297.7645574667786,-2777.4946556982195,-3598.8765119836635,0
-1926.2061671141487,1828.1490700333757,-10891.915016884506,-33180.42505862862,-1393.7652941802319,1307.8228418721462,-2796.3148234078185,-3595.9931371207913,0
-1866.7505304068643,1712.9481859772316,-10465.220240665687,-33028.03087401574,-1521.527857871524,1309.5662778357432,-2819.158304879564,-3584.0573062930885,0
-1819.5660006741286,1591.2876481585292,-10032.356383344912,-32872.88742499873,-1635.611154771516,1305.5876675598422,-2842.448821213771,-3568.276975648223,0
-1761.563227269842,1468.0401365780913,-9619.184411715532,-32830.508520037445,-1652.9337556918713,1329.884012334586,-2849.802544701251,-3673.888961904583,0
-1692.0493061571901,1356.6614005959868,-9233.05804926503,-32837.616374350575,-1587.756072745089,1310.4156440744187,-2844.5498850673366,-3824.696172755728,0
-1638.0251430288042,1245.5061820451128,-8859.091035073461,-32886.29847087255,-1482.725231809928,1277.983264802889,-2834.2457314876156,-3769.6885329299294,0
-1597.2555635723807,1133.2780798243332,-8554.436776306438,-32977.068899695216,-1335.7178172896993,1237.4595545208188,-2817.4148689159674,-3596.2166545520217,0
-1550.2945512708752,1041.6359330198725,-8361.40712269587,-33062.29609622336,-1185.1564756129071,1212.1350295624154,-2798.482942490753,-3430.6349414965475,0
-1538.5598861312799,962.5554658505599,-8273.58712396545,-33106.55254760698,-1058.2656299034136,1186.6316906590275,-2785.5189314793906,-3291.8306167024743,0
-1535.7435664977768,915.1921221728397,-8320.95046764317,-33157.939205046845,-927.5302843767573,1162.4694563430223,-2776.4664755145595,-3154.4344517251525,0
-1554.8990103542214,891.4322192330491,-8458.167818675507,-33251.92828487922,-800.7959008691251,1134.7979983567,-2770.6326705594465,-3020.3686964731633,0
-1561.2245536580417,884.1902544611844,-8612.171328793247,-33242.09351790509,-742.4578513179929,1119.4423508311718,-2777.6064144138345,-2952.486452608493,0
-1571.8863351277314,900.9987652897099,-8809.872496716529,-33063.5924973245,-785.5296603160895,1122.1469117490597,-2804.8978927670655,-2974.6370300434246,0
-1580.0894248538866,940.4495919018741,-9051.204267215984,-32846.601775086034,-868.0969994125961,1133.076914136226,-2830.6471008448066,-3031.790437209036,0
-1589.9018400849009,1049.347284397321,-9601.37007244647,-32445.142116853127,-1090.2509743124829,1172.5053890052668,-2880.7373571835374,-3228.7763493523803,0
-1601.5023947657583,1098.9458023873449,-9920.955295619684,-32372.70011739136,-1196.1088297431963,1187.2798912095957,-2905.8160129675875,-3341.965576527451,0
-1600.831842472067,1147.7173058818166,-10232.113911635513,-32334.568043623454,-1304.313618201829,1205.4965618548729,-2931.5652210453286,-3449.7009783804997,0
-1599.9601244902685,1187.6822225858105,-10540.38915278847,-32277.347581228474,-1426.3317839105,1231.1340112169987,-2963.304696280044,-3574.691925924535,0
-1593.0981393514955,1227.825953234789,-10849.625518895717,-32266.81991021752,-1513.4141751178609,1246.5343622287726,-2994.7759505972836,-3675.6994530975494,0
-1599.08840650847,1248.2554464492466,-11145.875522248478,-32399.41045042339,-1488.9390163981327,1241.2817025948584,-3006.95765059934,-3665.887037866535,0
-1605.995095133489,1269.6684163611185,-11695.527237387136,-32821.76898847634,-1279.9502181977164,1204.0884020381213,-3005.795359956942,-3471.7397970998163,0
-1630.5820125688322,1264.0804805803587,-11977.293311196168,-33087.7547316405,-1125.0973418413007,1173.8464935926493,-3004.275441424575,-3325.402934873279,0
-1653.7384184443008,1272.5741429671134,-12256.667748491034,-33323.61032507481,-987.4776594327485,1150.6677359740577,-3008.768141792306,-3189.347874483339,0
-1684.3826582659876,1282.0736337944052,-12515.43387862646,-33513.398975932534,-868.007592440104,1128.7630277134792,-3022.380353354237,-3062.9040636363065,0
-1722.2241593732929,1286.6780928777512,-12755.71511719913,-33721.65016660989,-741.429671134333,1099.7728168828974,-3040.820541430744,-2919.6293902176258,0
-1755.0588700210376,1295.9093627875664,-12984.328745861576,-33925.74393306636,-629.1345136841842,1075.476472108154,-3061.4512003333093,-2787.3517744154797,0
-1770.5262762621805,1325.927753801808,-13188.109587914323,-33945.56992921649,-608.5709100109881,1067.8321759600742,-3091.8272192375193,-2749.800845968774,0
-1802.9363037905875,1356.773159311602,-13367.124698586744,-33816.175688277224,-670.5746454342989,1072.771911190266,-3127.366490803152,-2791.755067810718,0
-1830.138375171326,1376.9567833517065,-13560.28846265605,-33648.582318340676,-757.6793883847826,1089.4910150462995,-3157.764861450485,-2865.7840410342237,0
-1843.6388280176418,1405.209386659228,-13758.906052047374,-33461.40882142835,-872.2544236334816,1110.4569500957102,-3184.698711913747,-2967.328010042191,0
-1880.5415559137796,1428.678716938419,-13962.597487127632,-33294.28483809738,-987.7011768639788,1131.400533401998,-3207.855117789216,-3070.637766756878,0
-1912.5492520659716,1452.505675107579,-14213.29463799564,-33220.16645790139,-1092.4190933954176,1144.588061844591,-3229.089273756103,-3158.6365794322837,0
-1948.3343928059573,1486.0779932783837,-14490.098624831357,-33186.102401381875,-1208.9163785526978,1164.101133591004,-3250.8151680716974,-3255.3302201825513,0
-1972.0495922595019,1521.2596369540474,-14786.035703780395,-33118.287212746574,-1327.8947071966354,0.06705522936911758,-7989.317654926636,6233.610584355032,0
-132585.73458109703,-5535.543294879395,4795.3206178737055,-13169.132958002863,-13697.148185798418,0.0,0.3129244037225487,0.15646220186127435,0
-2075.4711076898043,1621.3730944021402,-15671.18708319587,-33485.012262166274,-1241.7734409435654,1174.5393976294636,-3294.4904741341156,-3308.1026856960466,0
-2122.0074368719715,1652.9561074349945,-15933.52949223098,-33714.1846844068,-1109.3393629395582,1150.24305285472,-3288.924890096479,-3204.055321458299,0
-2166.8003300905425,1686.7295912939067,-16176.627050437157,-33944.49704554659,-958.0627654828289,1125.253804043162,-3279.2465853242034,-3088.0274229066026,0
-2194.5164915631112,1717.150313684363,-16404.480719833417,-34111.755139336296,-831.3507337183197,1106.2324706454558,-3270.127074130003,-2995.737075551574,0
-2230.7263154224343,1735.7693157058545,-16602.137184270454,-34229.97350871405,-712.3947568175051,1088.9545732113465,-3258.057132843562,-2914.2649718680964,0
-2271.6300053375962,1752.5778265343802,-16770.49051347318,-34375.14808029819,-585.2133384474122,1068.0556933913047,-3243.684962015448,-2819.985319375117,0
-2307.5045530500743,1768.9169507573217,-16906.255001202524,-34447.81359719119,-496.0298833864858,1053.392949902591,-3232.8220148576506,-2759.546205970419,0
-2345.189591955518,1786.0607377326928,-16994.745552226635,-34292.02194762361,-513.4642430224563,1059.0032374264738,-3235.3030583443083,-2795.1748845085435,0
-2389.848374715351,1798.4212516797334,-17056.257549301237,-34024.76215510142,-588.7896173470984,1078.359846971026,-3245.450749722168,-2877.049319568236,0
-2421.945477840035,1805.8643821397056,-17109.298235732214,-33723.818285692825,-687.6737289234238,1104.4890346818586,-3259.1523682565908,-2974.681733529671,0
-2442.9114128894457,1822.2482098488933,-17176.7110929913,-33435.10081977253,-811.1894614213385,1133.8368734024093,-3276.296155231962,-3089.9943763014303,0
-2460.770455644754,1828.4396426939752,-17286.569910441038,-33234.71744267448,-922.9258252934113,1165.5763486371247,-3291.718857986859,-3199.316751916215,0
-2470.694629591383,1878.6193060051983,-17627.098716920536,-33162.83423679079,-1032.829346229395,11.35468550650391,-138530.69475476115,-85201.84965144692,0
-2476.99782115208,2273.775772677408,-19929.97645914414,-33334.540327461975,-1293.0259879246942,1325.838346829316,-3397.0626233257426,-3785.2453461435643,0
-2523.1541707011565,2883.777194248271,-22935.324784238623,-33959.003326833445,-1321.904440039661,1098.0293809193004,-3471.0021895767563,-3714.2115064985455,0
-2566.0024622680226,3735.4233107223104,-26815.47563168261,-34849.80969725905,-1258.1125651665072,344.6862307003874,-3575.764809594441,-3029.868187300455,0
-2683.3044101777323,4500.389367365203,-30303.420442546634,-35760.062084201694,-1153.2381864332071,-7.465482203095091,-3681.6897202545238,-2427.4216549051794,0
-2950.5418509567885,5124.897070222918,-33144.863435319865,-36835.449149337364,-1016.2443528321,-28.56552771124409,-3657.4380789660263,-2052.448812273074,0
-3129.132278509872,5748.220130695113,-35626.82334344526,-38008.088648801364,-828.6014693141859,-28.699638169982325,-3297.97734606131,-1537.062319342036,0
-3185.145746776208,6453.931716318829,-37999.72909687334,-39124.357052109066,-355.7279918031687,-28.632582940613208,-2635.650493839413,-764.8766496704012,0
-3138.318844933441,7263.6012592078005,-40237.85383926951,-40294.00141799459,-44.12234092487937,-28.453768995628895,-1789.3911474580257,-148.52733305259542,0
-2967.5962309596675,8194.260787621784,-42286.01111686296,-41294.174867521215,-23.715199453544585,-28.58787945436713,-769.5705157262394,-30.82305376667105,0
-2620.8312881488373,9152.614125765213,-43841.31245859339,-42072.55197003794,-23.55873725168331,-28.453768995628895,-112.78689579885578,-29.750170096765167,0
-2136.2231454982248,10070.153180965972,-44499.2807209063,-42926.83559220049,-23.60344073792939,-28.386713766259778,-26.308001655817133,-29.593707894903893,0
-1685.232024504663,10846.898606234705,-44493.9386542999,-43864.08888483577,-23.58108899480635,-28.476120738751934,-25.928022022725465,-29.70546661051909,0
-1214.8842939665492,11514.411062861149,-44098.29044927898,-44501.73941264983,-23.55873725168331,-28.54317596812105,-26.0621324814637,-29.66076312427301,0
-668.6076920394714,12088.761454150765,-44057.654980281295,-44745.82044755342,-23.491682022314194,-28.520824224998012,-26.01742899521762,-29.66076312427301,0
0.0,0.0,0.0,0.0,0.0,0.0,20507.813722360952,6.258488074450974,0
-24877.51244768574,-165456.85621838903,35155.51448795286,70311.61012122691,58592.92647796431,-128907.19645662289,175781.26047737958,0.0,0
171.57198021244884,13118.841535976026,-49095.20143837937,-44720.4735708519,-23.29051633420684,-28.476120738751934,-26.08448422458674,-29.70546661051909,0
281.9895912402624,13104.201144230434,-52201.06555229816,-44574.673150460316,-23.379923306699,-28.476120738751934,-26.0621324814637,-29.772521839888206,0
419.38575621758434,13150.022217632664,-53323.6818506528,-44537.837477793546,-23.491682022314194,-28.520824224998012,-25.950373765848504,-29.772521839888206,0
401.6608239210143,13143.026122035153,-54188.359033367575,-44768.708632511414,-23.491682022314194,-28.58787945436713,-25.950373765848504,-29.772521839888206,0
196.47182205151452,12931.221004201232,-56155.8712217731,-44987.26397676849,-23.446978536068116,-28.520824224998012,-25.950373765848504,-29.772521839888206,0
-169.82854424885178,12672.812501955777,-58145.13165623735,-45411.90239261999,-23.424626792945077,-28.520824224998012,-25.950373765848504,-29.861928812380363,0
-482.82000320076963,12333.669503549903,-59657.29413374032,-46078.65488998025,-23.424626792945077,-28.58787945436713,-26.0621324814637,-29.772521839888206,0
-731.8854768207954,12072.243515982838,-60419.55562946532,-46682.12960255919,-23.446978536068116,-28.61023119749017,-26.218594683324973,-29.884280555503402,0
-927.9549674960952,11935.808475959806,-60969.050882402116,-47229.76966081677,-23.446978536068116,-28.453768995628895,-26.308001655817133,-29.727818353642128,0
-804.3721797688114,11997.83456312624,-61239.685788135874,-47524.611504352775,-23.491682022314194,-28.431417252505856,-26.35270514206321,-29.68311486739605,0
-495.96282815711663,12082.99470442502,-61504.53159240076,-47373.62547955665,-23.514033765437233,-28.58787945436713,-26.173891197078895,-29.63841138114997,0
-309.03520041913987,12048.79653744677,-61799.48519465239,-46956.87722902758,-23.536385508560272,-28.632582940613208,-26.129187710832817,-29.750170096765167,0
-239.32011361838065,11925.884302013175,-62196.92153912315,-46543.325277765114,0.06705522936911758,-899.1659223536207,47104.935175474595,124356.04628062525,0
-229.35123618550517,11657.84219848169,-62971.56590053832,-46032.16326428433,-23.469330279191155,-28.520824224998012,-26.129187710832817,-29.817225326134285,0
-242.82933728869781,11517.272085980898,-63103.508240193616,-46014.527738960256,-23.60344073792939,-28.498472481874973,-26.08448422458674,-29.817225326134285,0
-245.3997877478473,11375.606738067074,-63022.70668880383,-46084.66750888035,-23.402275049822038,-28.58787945436713,-26.03978073834066,-29.817225326134285,0
-295.3112301415938,11300.370770714924,-62516.23854137889,-46205.858660093465,-23.402275049822038,-28.56552771124409,-26.01742899521762,-29.750170096765167,0
-314.3996187686693,11258.48360410235,-61680.17158986161,-46520.43709280712,-23.469330279191155,-28.632582940613208,-25.972725508971543,-29.70546661051909,0
-239.7447967377184,11150.859960964915,-61008.322895069294,-46947.31068297092,-23.58108899480635,-28.58787945436713,-26.08448422458674,-29.772521839888206,0
-89.83165561149453,10970.570800934482,-60286.94273751633,-47486.7029480161,-23.491682022314194,-28.58787945436713,-26.151539453955856,-29.794873583011245,0
113.16687543194745,10712.743444010224,-59959.53440425005,-48030.610265172145,-23.491682022314194,-28.498472481874973,-26.03978073834066,-29.70546661051909,0
334.11385620318987,10346.800705599826,-60227.75532172652,-48516.09012580455,-23.446978536068116,-28.36436202313674,-26.106835967709777,-29.839577069257324,0
538.1852709165378,10002.472102789407,-60211.70677016418,-49033.398868644166,-23.514033765437233,-28.409065509382817,-26.03978073834066,-29.750170096765167,0
776.9018874705962,9645.71593080258,-60169.01494079918,-49531.75333331545,-23.55873725168331,-28.498472481874973,-25.928022022725465,-29.750170096765167,0
1083.2772304580947,9151.49653860906,-60885.097735231975,-49977.62590513384,-23.55873725168331,-28.409065509382817,-25.995077252094582,-29.772521839888206,0
1316.204745543286,8616.909898335332,-61784.10719538374,-50362.36645951071,-23.536385508560272,-28.476120738751934,-25.972725508971543,-29.772521839888206,0
1394.0111633545855,8129.530139537463,-62543.127688355904,-50645.40658267776,-23.469330279191155,-28.56552771124409,-26.08448422458674,-29.727818353642128,0
1406.885767393456,7670.715908450836,-63767.19854874602,-50744.42480471282,-23.446978536068116,-28.520824224998012,-26.0621324814637,-29.63841138114997,0
1374.8557194981408,7249.743178471516,-65504.733652158604,-50634.16365588687,-23.514033765437233,-22.888184957992134,0.29057266059950954,71229.70797000575,0
880.2786994146526,6573.200617623366,-68049.94899332219,-50430.62868300847,-23.469330279191155,-28.453768995628895,-25.905670279602425,-29.66076312427301,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
454.99208301258585,6354.555866393796,-68558.58525983008,-50356.890282445565,-23.424626792945077,-28.476120738751934,-25.905670279602425,-29.68311486739605,0
126.0861829570641,6252.520159037123,-68451.96744513318,-50156.66336754939,-23.446978536068116,-28.632582940613208,-25.972725508971543,-29.772521839888206,0
4.090368991516172,6308.578330789705,-67771.9156606147,-49813.27353795013,-23.446978536068116,-28.56552771124409,-26.01742899521762,-29.727818353642128,0
77.94052827003766,6506.279498712987,-66779.85589384174,-49591.968929288916,-23.491682022314194,-28.476120738751934,-26.0621324814637,-29.66076312427301,0
241.71175013254586,6792.605328119119,-65755.0284716504,-49525.181920837276,-23.491682022314194,-732.4219186557483,3.531575413440193,-178655.42642208494,0
93362.87339704475,38085.7386044108,-79101.79073225205,20507.590204929722,-32226.810290027282,-143554.69605652665,0.0,0.0,0
802.427578117107,7424.22088528996,-64348.008593798186,-49594.13704837185,-23.536385508560272,-28.431417252505856,-26.01742899521762,-29.750170096765167,0
1205.1389339649043,7679.254274323837,-64393.628501512314,-49566.33147992679,-23.491682022314194,-28.520824224998012,-25.972725508971543,-29.817225326134285,0
1525.8864477805166,7834.040095450884,-64857.00248819605,-49471.62714431447,-23.55873725168331,-28.520824224998012,-26.08448422458674,-29.750170096765167,0
1746.0958210286988,7893.249862983815,-65228.15318275411,-49427.23658247212,-23.62579248105243,-28.476120738751934,-25.928022022725465,-29.63841138114997,0
1877.1887944453238,7895.149761149272,-64336.49744608982,-49609.82797204422,-23.58108899480635,-28.632582940613208,-25.995077252094582,-29.66076312427301,0
1842.1859647146441,7827.155758568988,-63422.89229767872,-49670.28943719205,-23.648144224175468,-28.58787945436713,-26.01742899521762,-29.66076312427301,0
1734.7187837790716,7660.590568816099,-62583.02554983053,-49843.00135630378,-23.55873725168331,-28.58787945436713,-26.0621324814637,-29.70546661051909,0
1599.8483657746533,7403.612578130518,-62047.94717120809,-50090.30104221708,-23.446978536068116,-28.654934683736247,-26.0621324814637,-29.750170096765167,0
1503.1323732812627,7136.621006525815,-61596.35255315022,-50373.98936593469,-23.446978536068116,-28.56552771124409,-25.995077252094582,-29.794873583011245,0
1489.1401820862402,6911.158973643718,-61008.38995029866,-50709.98076856021,-23.424626792945077,-28.476120738751934,-26.01742899521762,-29.817225326134285,0
1548.2605426466787,6699.756187186013,-60535.42706581516,-51048.07323503931,-23.491682022314194,-28.54317596812105,-26.01742899521762,-29.70546661051909,0
1650.1397878014914,6505.877167336772,-60076.76929693039,-51321.61386737906,-23.402275049822038,-28.632582940613208,-25.950373765848504,-29.750170096765167,0
1794.2861792019712,6314.1886183135875,-59635.34472199349,-51630.96199220192,-23.491682022314194,-28.632582940613208,-26.0621324814637,-29.727818353642128,0
1945.7862940899308,6110.832459380177,-59239.76357220194,-52181.641887524245,-23.58108899480635,-28.56552771124409,-25.972725508971543,-29.750170096765167,0
2097.6663886109823,5890.108996040165,-58859.60512516529,-52855.23401828015,-23.648144224175468,-28.54317596812105,-25.905670279602425,-29.750170096765167,0
2260.6776512073075,5673.945288297253,-58449.718859775,-53545.41114243335,-23.60344073792939,-28.58787945436713,-25.950373765848504,-29.750170096765167,0
2416.4245972886442,5483.910768265174,-58033.9093824571,-54245.66890273505,-23.58108899480635,-28.56552771124409,-26.03978073834066,-29.68311486739605,0
2559.855732909187,5335.875173561286,-57471.56187722455,-55047.04594892537,-23.536385508560272,-28.431417252505856,-25.950373765848504,-29.750170096765167,0
2688.1547384354317,5236.745192810607,-56637.908913964566,-56017.98331844708,-23.55873725168331,-28.498472481874973,-25.883318536479386,-29.70546661051909,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3149.8970478711753,5420.811797428834,-50742.569610033606,-59737.06750494644,-23.469330279191155,-28.476120738751934,-26.03978073834066,-29.727818353642128,0
3306.471008448065,5750.522360236786,-47075.49792978155,-60863.66241357698,-23.469330279191155,-28.654934683736247,-26.03978073834066,-29.817225326134285,0
3486.8942789372372,6071.58279845612,-43941.269453839624,-61531.42073937778,-23.491682022314194,-28.498472481874973,-25.950373765848504,-29.750170096765167,0
3760.6360769650983,6375.231228782608,-41167.932222362295,-61983.7306132156,-23.491682022314194,-28.520824224998012,-25.883318536479386,-29.794873583011245,0
4095.845168581317,6693.6988647996695,-38556.555721554505,-62287.53550574395,-23.446978536068116,-28.58787945436713,-25.950373765848504,-29.794873583011245,0
4420.57129267283,7012.434721734209,-36197.686862807685,-62499.206513119134,-23.424626792945077,-28.498472481874973,-25.905670279602425,-29.727818353642128,0
4805.222440077212,7300.459283617693,-34092.33147456237,-62525.13453514186,-23.469330279191155,-28.56552771124409,-25.972725508971543,-29.70546661051909,0
5249.910369510077,7582.739447518554,-32103.674537162453,-62394.84622447766,-23.469330279191155,-28.61023119749017,-25.972725508971543,-29.772521839888206,0
5712.971431790079,7841.952612516439,-30234.845294645147,-62170.05474388926,-23.536385508560272,-28.54317596812105,-25.995077252094582,-29.817225326134285,0
6176.6583428775275,8067.9510872334895,-28471.628038384202,-61989.96674954693,-23.58108899480635,-28.476120738751934,-25.995077252094582,-29.817225326134285,0
6697.498661130587,8261.45012744964,-26790.844010761022,-61843.428721632285,-23.55873725168331,-28.498472481874973,-25.950373765848504,-29.772521839888206,0
