CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
6124.891705804569,2039.350690802973,14607.378220997944,446.7666415433074,-552.7809591758822,-392.9883475892751,-62.22725285454111,-550.4563778910862
6114.855773142324,2025.045575204228,14088.035469534127,579.5359956941602,-553.5185666989425,-438.67531053276724,-53.95710789901661,-551.7527789922225
6068.587664877633,2020.5975783227432,14274.001972317812,524.4165971527456,-553.1385870658509,-436.57424667920156,-107.40012570620333,-551.3504476160077
6334.014614463724,2297.2898064428455,14523.00039070847,260.26369692466835,-550.9928197260391,-424.2584362184069,-134.04340350886605,-549.6070116524107
6150.618562139187,2197.332811196614,14502.235621347167,274.1441294040757,-550.7022470654397,-407.82990502297315,-96.87245469525186,-541.9627155043313
5732.126875646523,1939.036067666773,14323.824007739067,537.3135529347392,-552.043351652822,-422.15737236484125,-28.00673413316811,-542.3650468805461
5722.962660966078,2155.579755042777,14457.129803724874,466.1232510878594,-554.2338224788798,-409.0592508947403,-19.043685140829393,-542.7897299998838
6192.438673522393,2157.7031706394655,14505.744845017483,444.64322594661866,-553.9656015614033,-450.0299960392711,-88.55760625348128,-542.901488715499
6478.272764579819,2137.832471003084,14955.104288763065,631.5037984552264,-549.182328533073,-418.29052080455546,-78.36521138937542,-549.8975843130103
6169.729302509385,2335.1760110363966,14882.93051021877,424.19138098903784,-555.8654997268617,-387.31100483602313,-109.18826515604647,-548.8694041293504
6055.087212031318,2138.1230436636833,15143.0600966847,366.3450697866124,-558.4359501860112,-447.50424906636766,-140.10072589520965,-546.5448228445543
5989.842473855167,2130.143471368758,14707.402271473544,401.0349751135692,-554.2785259651259,-444.0844323685427,-121.81700002056361,-547.461244312599
6136.492260485426,1922.8757573888158,14850.140503057271,369.36255510822264,-551.6186685334842,-437.84829603721477,-126.91319745261654,-547.7294652300754
6156.742939754899,2026.5878454797178,14599.532759161757,283.68832371761346,-552.2668690840524,-392.72012667179865,-63.74717138690778,-546.4330641289391
6181.888650768318,2434.9988958238896,14543.496939152297,376.82803731131776,-547.9306309181828,-414.9601110792226,-53.10774166034113,-557.6312874335817
5984.031020643176,2123.7285210924456,14710.777384685121,409.7521549315545,-554.2561742220029,-428.3488052099231,-66.58584276353375,-550.6128400929475
6034.814181018721,1898.6911713296872,14483.102529233845,420.5256951168594,-554.7479125707097,-456.42259457246035,-52.99598294472593,-548.6458866981201
5826.764156029472,1940.77950363037,14510.483414559569,544.8460903672034,-551.9539446803299,-420.9280264930741,-98.83940809007932,-544.7566833947112
6347.537419053162,2214.498949915108,14539.227756215796,381.27603419280257,-553.0268283502357,-416.5470848409584,-74.18543542536707,-546.4107123858162
6222.434712793512,2516.3145373055063,14361.419639672018,326.02252519264965,-555.1502439469244,-423.140849062255,-59.54504367977641,-545.5166426608946
6062.485639005044,2090.647941270348,14511.355132541366,349.06717235250306,-554.0773602770186,-454.76856558135546,-9.566546056660775,-547.8859274319367
5900.837832739224,1825.1762881980114,14401.965701697212,279.70971344171244,-555.7537410112465,-453.2709987921118,-104.69556478831558,-549.9199360561332
6055.221322490056,2320.3121018595757,14262.155548462602,76.39825799454796,-557.7206944060739,-428.1923430080618,-142.47001066625182,-546.924802477646
6097.734337910077,2060.1378119073993,14671.527723761064,295.2888783984708,-555.1949474331705,-409.3498235553398,-52.05720973355828,-547.3718373401068
6172.947953519103,1939.1925298686344,15160.136828430703,527.3670272449867,-552.065703395945,-399.805629241802,-73.26901395732247,-550.4116744048401
6087.921922679062,2220.9809554207895,14869.452409115576,299.17808170187965,-551.1716336710234,-495.4040345790407,-94.8384460710553,-542.9908956879912
6277.554111334927,2107.94819044758,14761.985228180005,82.2320629496612,-553.0715318364818,-481.8141747602329,-123.22515983731508,-540.6886661463182
6143.890687459152,2002.2467972187278,14935.457106557913,236.97318059046154,-550.903412753547,-398.88920777375745,-60.03678202848327,-548.064741376921
6246.798112797625,2202.518415601159,14558.00322043915,298.57458463755756,-550.4340261479632,-399.29153914997215,-0.13411045873823516,-546.857747248277
6096.639102497047,2186.8274919287855,14608.160532007249,404.6559574995016,-554.2785259651259,-416.5470848409584,-25.883318536479386,-548.623534954997
6319.463629690626,2291.2995392858707,13918.944532808337,257.98381912611836,-550.9481162397931,-434.20496190815936,-37.126245327368096,-543.460282293575
6399.393463098613,2408.6461906818267,14171.630988814293,388.13801933157555,-550.3893226617171,-437.5577233766153,-90.45750441893962,-550.4340261479632
5887.516193837892,2520.449609783269,14771.551774236665,386.9757286891775,-554.7702643138327,-442.8550864967755,-77.11351377448521,-550.2328604598558
5763.35226078941,2212.5096447771575,14753.335103591387,308.90108996040163,-550.881061010424,-437.2895024591388,-31.091274684147518,-550.7245988085626
5983.673392753208,2238.1917976255295,14523.179204653454,299.35689564686396,-552.6915522033901,-459.35067292157845,7.465482203095091,-548.0423896337979
5817.421127404042,2190.4484743147177,14866.881958656428,425.0407472277133,-557.25130780049,-448.4206705344123,-71.43617102123326,-547.7741687163215
5715.69834445109,2334.281941311475,14726.289494412511,643.5737397416675,-553.2056422952201,-434.562589798128,-53.01833468784897,-551.7080755059764
5987.830816974093,2156.674990455806,14950.164553532872,293.2101662880281,-553.2950492677122,-432.0815463114706,-139.65369103274887,-550.5010813773323
6077.68482432871,2066.709224385573,14761.940524693759,308.63286904292517,-559.464130369671,-402.6890041046741,-58.58391872548573,-547.7071134869524
5950.101074582402,2089.8879820041643,14396.400117659576,232.86045985582234,-558.1453775254116,-371.75419162238785,-110.73053543153617,-553.183290552097
6007.857978812336,2063.6470355777165,14183.164488265782,552.4680347721597,-553.6079736714347,-431.0757178709339,-132.2105605727768,-552.7362556896362
6146.125861771456,2047.1738008960367,14322.102923518592,543.1697096329755,-557.2736595436131,-382.7065457526771,-62.718991203247974,-554.4573399101102
6461.687771182523,1955.3528401465917,14528.58832648923,386.7969147441932,-553.5185666989425,-421.2633026399197,29.95133578487252,-551.9092411940837
6358.981511532158,2467.7441994991423,15032.195450794427,256.6650662818591,-555.5749270662621,-412.5461228219344,-99.48760864064745,-550.8363575241779
5934.5442613687665,2330.0351101180977,15208.193076145237,438.4294413584138,-554.2785259651259,-425.19720942957457,-175.8858666351954,-549.9869912855024
5896.903925949569,1910.5822986711441,14545.687409978354,484.8987153112123,-554.7926160569558,-466.41382374845887,-67.07758111224062,-546.5448228445543
5983.047543945762,2027.280749516532,14954.47843995562,297.92638408698946,-557.1619008279979,-418.29052080455546,-19.3342578014289,-542.0521224768235
6035.10475367932,2071.4254421845344,15071.71333263596,253.93815362084828,-555.1278922038014,-426.27009309948045,-90.23398698770923,-544.5555177066038
6183.565031502547,2076.2087152128647,14610.283947603937,395.17881841533296,-551.6857237628534,-416.323567409728,-51.36430569674407,-543.0132474311142
6186.895441227879,2043.821039427581,14666.63269201712,525.9141639419892,-554.345581194495,-405.19239933445454,-105.47787579762196,-553.5856219283116
5830.698062819127,2248.898282581465,14324.651022234619,494.88994448721076,-555.6866857818774,-431.38864227465643,-95.10666698853177,-552.2892208271754
5997.240900828892,2073.3923955793616,14243.31302900988,568.0471997289181,-556.2007758737072,-433.7802787888216,-63.59070918504651,-547.2377268813685
5890.9583622788405,2006.7842010727047,14052.183273564773,479.57900044792893,-556.9160316536445,-407.20405621552806,-38.13207376790486,-545.6954566058789
6221.7418087566975,1979.7832953800735,14265.888289564149,344.1721406085575,-556.8042729380293,-437.5130198903692,-60.77438955154357,-553.2726975245891
6005.756914958771,2220.9809554207895,14381.200932335909,246.09269178466153,-555.1725956900475,-402.9795767652736,-102.12511432916608,-558.2571362410268
6080.747013136566,2338.1487928717606,13939.955171343992,419.87749456629126,-555.6419822956312,-425.57718906266626,24.09517908663625,-552.9821248639896
6261.371449313847,2049.386623465218,14158.7340330323,570.7964641330519,-552.1104068821911,-457.29431255425885,-30.174853216102914,-543.8626136697897
6015.703440648523,2065.211657596329,14348.99207049561,395.46939107593244,-546.8800989913999,-413.8648756661937,-77.69465909568423,-542.6109160548995
6059.088174050342,2239.085867350451,14298.99122112937,324.12262702719136,-550.0316947717484,-438.51884833090594,-66.87641542413327,-546.0977879820936
6270.178036104324,1852.937153156826,14459.16381234907,251.59122059292915,-551.7751307353456,-442.8327347536525,-127.89667415003026,-547.3271338538607
6150.462099937326,1708.075505976409,14845.625450946416,375.5316362101815,-554.4573399101102,-420.54804685998243,-38.80262606159604,-547.1483199088764
6031.34966083465,1937.0020590425765,14856.354287645476,333.55506262511386,-560.2911448652234,-418.35757603392454,-11.332333763380872,-552.3786277996676
6480.843215038968,2117.2241638436412,14832.63908819193,155.99281525569052,-557.4971769748436,-429.33228190733684,-72.12907505804748,-550.0987500011175
5946.25657476524,2249.7700005632637,14370.76266829745,469.8559921894069,-555.3067061487857,-446.1631444789853,-61.75786624895729,-545.0025525690646
5946.25657476524,2131.1045963230486,14579.907928699728,527.568192933094,-553.9656015614033,-457.6519404442275,-132.59054020586848,-543.3932270642058
6328.203161251733,2243.243291571336,14599.465703932387,277.2286699550551,-554.7255608275867,-390.70846979072513,-77.58290038006903,-551.7751307353456
6247.669830779423,2097.599333381613,15077.97182071041,377.9456244674697,-551.3951511022539,-394.8658940116104,-39.562585327779374,-551.5516133041151
6244.160607109106,2081.4166713605327,15131.21367282949,606.5816048730377,-556.9830868830136,-420.6374538324746,9.11951119419999,-547.5506512850911
5964.964983759223,2348.3411877358667,14455.006388128186,499.60616228617204,-557.3183630298593,-391.51313254315454,-24.855138352819584,-549.4281977074264
6313.674528221758,2316.1099741524445,14833.242585256254,393.9047690573197,-557.76539789232,-375.6433949257967,16.741455599156357,-545.9189740371093
6452.903536135169,2126.746006414056,14839.858701220674,524.9530389876985,-557.4748252317205,-434.7414037431123,-16.853214314771552,-543.5496892660672
6018.944443401363,2094.4477376012646,14416.539038213436,377.65505180687023,-559.0394472503332,-400.96791988420006,-87.93175744603619,-541.1580527519019
6279.11873335354,2067.6703493398636,14649.19833238115,357.1585033630432,-549.6070116524107,-469.1630881525927,-144.88399892354005,-553.0268283502357
6243.15477866857,2071.514849157026,15034.7882529967,337.3325072129075,-556.1560723874612,-435.14373511932706,-77.64995560943815,-549.718770368026
6421.298171359192,2074.152354845545,14765.4721001072,285.96820151616345,-555.3961131212778,-440.5975604413486,-74.18543542536707,-550.92576449667
6088.167791853415,2029.3147581407286,14816.836405803942,437.04363328478536,-560.7158279845612,-435.5237147524187,-121.19115121311852,-550.903412753547
5879.827194203567,2130.702264946834,14870.94997590482,306.0177150975296,-557.1619008279979,-379.95728134854323,-155.99281525569052,-551.0151714691622
6462.648896136814,2053.052309337396,14890.73126856871,301.5920699591679,-553.742084130173,-406.7346696099442,-97.54300698894305,-551.7974824784685
5990.960061011318,1961.4548660191813,14531.941087957686,369.6754795119452,-552.6915522033901,-416.8153057584349,-76.97940331574698,-548.4000175237666
5836.375405572379,2290.696042221549,14753.78213845385,211.82746957704245,-553.9208980751573,-383.95824336756726,-80.13099909609551,-551.9986481665759
5985.550939175543,2365.328512509376,14829.576899384074,80.39922001357198,-556.647810736168,-448.6441879656427,-49.039724411947994,-552.9150696346205
6106.675035159292,2024.509133369275,15165.635357238969,99.86758827373912,-551.3504476160077,-444.64322594661866,-99.57701561313961,-544.3543520184966
6471.723703844768,2194.9188229393258,15043.147804924714,186.23472370116255,-556.0219619287229,-433.7802787888216,-129.6848135998734,-546.2318984408319
6314.613301432925,2210.4756361529608,14887.020879210286,390.0155657539109,-556.089017158092,-454.9473795263398,-133.97634827949693,-552.8256626621284
6089.397137725183,2130.568154488096,14906.802171874177,261.8283189432811,-554.0103050476495,-450.0746995255172,-99.59936735626265,-550.6798953223166
6229.855491510361,1871.3326377470873,14834.24841369679,381.32073767904865,-552.1327586253142,-467.86668705145644,-75.14656037965777,-557.2960112867362
6323.17401904905,2118.4535097154085,14668.644348898193,266.6786472009806,-562.5039674344043,-440.46344998261037,-79.39339157303522,-557.76539789232
6133.608885622554,2182.1559776160702,14471.703140241096,217.32599838531007,-559.1735577090715,-400.34207107675496,-102.21452130165824,-549.15997678995
6170.623372234307,2343.3120455331828,14364.437124993628,290.5056053701404,-556.2678311030763,-390.08262098328004,-37.595631932951925,-548.668238441243
6095.163887450927,2183.18415779973,14614.061392191732,494.5546683403652,-557.9665635804273,-390.66376630447905,-28.274955050644582,-548.4670727531358
6132.491298466402,2085.104708975834,14778.167890201084,336.9972310660619,-558.2124327547808,-436.23897053235595,-131.49530479283956,-545.3378287159103
6578.296815055419,2106.338864942721,14523.00039070847,278.1897949093458,-552.2445173409293,-394.083583002304,-57.22046239498034,-551.7304272490994
6255.716458303717,2033.2933684166294,14610.976851640753,297.6358114263899,-558.7712263328567,-400.5208850217393,-110.28350056907539,-555.8878514699848
5932.912584120785,2227.3512022108557,14773.898707264585,403.7171842883339,-561.8334151407131,-405.99706208688394,-140.68187121640867,-549.3387907349343
5853.00510245592,2249.4347244164182,15211.925817246783,546.6565815601696,-561.9228221132053,-396.1175916265006,-135.8985981880783,-551.8198342215916
6016.619862116568,2231.150998541772,14847.480645625628,304.96718317074675,-562.1239878013126,-393.0777545617673,-123.91806387412929,-556.2454793599534
6235.421075547998,2263.5163225839333,14692.873638443567,329.01765877113695,-556.0666654149691,-403.62777731584174,-55.119398541414654,-554.5243951394793
6466.024009348393,1900.903993898868,14549.710723740502,454.2768272326486,-558.7712263328567,-486.9103721922858,-53.30890734844848,-544.1755380735123
6284.7066691343,1979.3139087744896,14490.903287583786,234.6038958194194,-555.5749270662621,-457.2049055817667,-123.9851191034984,-542.4097503667921
6064.273778454886,2000.8162856588533,14541.708799702454,254.02756059334044,-557.0948455986288,-449.2476850299647,-55.40997120201416,-551.7974824784685
6153.568992231428,2349.9952167269716,14595.755314573962,280.1343965610502,-563.1745197280954,-390.1496762126491,-46.58103266841368,-547.9082791750598
5803.36188097965,2214.8118743188306,14311.016458929565,208.72057728293998,-562.1910430306817,-429.13111621922945,-33.035876335851924,-547.9306309181828
5729.489369958005,2011.7239363028964,14403.262102798348,356.5997097849673,-553.9208980751573,-384.2711677712898,-46.69279138402887,-550.322267432348
6096.527343781432,2411.261344627222,14573.180054019693,460.4012048483613,-554.4796916532332,-421.3750613555349,-57.779255973056316,-542.7450265136378
6323.330481250911,2199.8138546832715,14515.959591624713,366.8815116215653,-560.04527569087,-452.82396392965103,11.891127341456851,-548.4447210100127
6449.818995584189,2318.300444978502,14253.125444240894,173.4271748916611,-557.9218600941813,-445.71610961652453,-1.5422702754897044,-549.5846599092877
6158.6875414066035,2316.7805264461354,14564.082894568615,239.6330380221032,-552.8703661483744,-405.9747103437609,-93.54204496991903,-550.344619175471
6280.035154821584,2330.4821449805586,14381.536208482754,319.38405748510706,-555.4184648644009,-369.87664520005256,-85.8306935924705,-549.0035145880887
6401.449823465932,2087.2504763156458,14359.944424625899,328.8835483123987,-555.0831887175553,-404.1642191507947,-65.28944166239748,-546.0083810096014
6259.002164542804,2081.7072440211323,14712.16319275875,213.10151893505568,-558.7712263328567,-461.16116411454465,-70.07271469072786,-548.1541483494132
6298.855322531183,2123.9296867805533,14823.988963603315,151.05308002549887,-555.5749270662621,-477.12030870439463,-55.14175028453769,-547.6400582575833
6202.072274808423,1960.672555009875,15048.936906393583,172.7342708548469,-559.486482112794,-457.0037398936594,-91.66449854758373,-548.6458866981201
5965.657887796037,1980.2303302425341,14869.161836454978,270.1208156419287,-559.486482112794,-371.865950338003,-121.90640699305577,-549.3164389918112
6224.044038298371,2043.284597592628,14903.896445268181,228.92655306616743,-564.7838452329544,-366.83680813531925,-47.98919248516515,-550.3893226617171
5923.860128155954,2192.5495381682836,14253.103092497771,505.05998760819364,-564.2921068842475,-388.07096410220646,-117.34665139595577,-547.8859274319367
6157.18997461736,2091.407900536531,14744.349702855927,346.38496317773837,-563.2415749574645,-399.06802171874176,-110.48466625718274,-549.1152733037038
6268.278137938865,1866.7952338931104,14627.986528157386,251.14418573046837,-555.5749270662621,-430.13694465976624,-123.11340112169988,-546.857747248277
5926.5423373307185,2017.021299423057,14736.9512758822,261.3142288514512,-555.3514096350318,-426.6277209894491,-136.9267783717381,-551.1045784416543
5730.763419316018,2416.938687380474,14514.372617862977,250.4289299505311,-558.8829850484719,-394.21769346104224,-72.30788900303179,-552.8033109190053
5649.961867926232,2111.6585798060046,14154.509553582046,174.23183764409052,-558.3688949566421,-442.6986242949143,-72.8890343242308,-553.6526771576808
5576.044653418342,2139.9782383428956,14773.094044512154,311.0468573002134,-553.183290552097,-391.06609768069376,-116.43022992791117,-552.9150696346205
5805.708814007569,2101.019150079438,14542.245241537406,341.8922628100075,-552.6692004602671,-352.0176024447442,-72.41964771864698,-550.3893226617171
6135.374673329274,2017.6471482305021,14449.239638402441,558.5477089016264,-557.0501421123828,-440.23993255138,-79.10281891243571,-550.7245988085626
6366.983435570206,1992.657899418944,14389.247559860203,361.1818171251903,-557.5418804610896,-453.7180336545726,-34.175815235126926,-552.2221655978063
5923.837776412831,1880.809776831256,14851.74982856213,142.53706589562094,-556.8042729380293,-442.22923768933043,-79.48279854552737,-554.7702643138327
5840.286960618911,1853.7865193955015,14713.63840780487,268.77971105454634,-555.7984444974926,-399.2468356637261,-6.593764221296563,-551.8645377078377
5926.967020450056,1952.111837393751,14928.930397565986,297.81462537137423,-556.8713281673985,-411.71910832638196,-12.76284532325538,-549.3164389918112
5734.853788307534,1828.7302153545747,14848.017087460583,475.2204105389363,-561.7887116544671,-403.9183499764412,-45.99988734721466,-552.2445173409293
6300.777572439764,1850.2772957251843,14775.955067631903,469.72188173066866,-557.6983426629508,-418.2458173183094,-97.25243432834353,-548.601183211874
6148.65160874436,1989.7745245560718,14827.98992562234,316.12070298914335,-557.76539789232,-420.1680672268908,-38.377942942258294,-550.4787296342092
5926.810558248195,2272.1217436863035,14743.813261020974,217.12483269720272,-559.4194268834249,-397.7269171313594,-5.073845688929897,-555.1949474331705
5684.629421510065,2434.1048260989683,15014.738739415332,356.24208189499865,-561.4534355076214,-410.8920938308295,-22.329391379916153,-552.7809591758822
6072.253350749812,2115.81600402689,14623.046792927193,548.4670727531358,-561.4310837644985,-426.3371483288496,-63.45659872630827,-554.4573399101102
6155.737111314363,1920.5735278471425,14270.559803876864,362.4111629969575,-555.2396509194166,-438.3400343859216,-65.44590386425875,-550.6128400929475
6033.808352578184,2112.6197047602955,14546.380314015169,305.57068023506883,-559.5758890852861,-451.3711006266535,-44.01058220926417,-552.1104068821911
6001.755952939747,2179.9208033037667,14674.098174220215,223.40567251477674,-558.0336188097965,-414.02133786805496,-107.48953267869548,-545.2707734865411
6389.335178693245,1996.122419603015,15066.550079974537,278.41331234057617,-558.7041711034876,-420.4139364012442,-47.65391633831956,-550.9928197260391
6217.070294443982,1770.6156832346728,14831.655611494518,298.6863433531728,-554.4796916532332,-437.22244722976967,-71.81615065432493,-553.0268283502357
6252.318993349016,2082.6013137460536,14399.30584426557,196.38241507902237,-553.6303254145578,-446.4313653964618,-65.04357248804405,-551.484558074746
6226.100398665691,2254.486218362225,14679.596703028483,23.066998902976447,-553.9656015614033,-370.4577905212516,-88.06586790477442,-547.7071134869524
6044.984224139704,2218.6116706497473,14763.259277538018,372.58120611794027,-558.1453775254116,-370.8601218974663,-138.44669690410475,-547.3271338538607
6173.394988381564,2237.4988935887154,14726.065976981281,323.78735088034574,-555.5078718368931,-419.13988704323094,-80.13099909609551,-552.9150696346205
5995.720982296526,1902.6474298624653,14602.28202356589,428.43821218241527,-554.8596712863249,-419.85514282316825,-57.68984900056416,-550.0987500011175
5876.899115854449,1911.3646096804505,14834.382524155528,467.9560940239486,-549.4281977074264,-437.2895024591388,-70.83267395691121,-550.0987500011175
5966.864881924681,2380.4829943467976,14796.8092439657,404.901826673855,-554.8596712863249,-473.40991934597014,-94.41376295171756,-547.4165408263528
6355.137011714995,2267.6066915754495,14918.827409674372,366.9709185940575,-553.5856219283116,-482.1718026502015,-73.44782790230678,-545.2707734865411
5837.582399701023,2268.7242787316013,14694.88529532464,117.86074148778567,-550.5457848635783,-458.30014099479564,-39.71904752964065,-540.3310382563495
5880.967133102842,2040.2671122710176,14853.023877920143,226.24434389140274,-550.5010813773323,-375.7551536414119,18.26137413152302,-544.8460903672034
5870.193592917537,2172.5447280731637,14734.760805056143,326.24604262388004,-547.7741687163215,-408.9474921791251,-53.912404412770535,-547.6624100007064
6019.279719548209,2143.3086480682286,14595.464741913363,119.40301176327537,-556.8266246811523,-451.2593419110383,-39.920213217748,-550.4787296342092
5733.602090692644,2295.971053598586,14936.641748943433,274.6582194959056,-551.8421859647146,-458.14367879293434,3.8668515602857805,-542.0521224768235
5832.1509261221245,2200.4397034907165,14965.810773719,310.55511895150653,-554.4126364238641,-401.01262337044614,-3.7103893584245062,-544.1755380735123
6105.222171856294,2035.4167840133182,15099.58595631039,380.8289993303418,-553.9656015614033,-403.9183499764412,-110.37290754156754,-544.7566833947112
6044.80541019472,2151.131758161292,15238.904371196291,320.41223766876686,-553.0044766071127,-391.87076043312317,-26.64327780266272,-541.8956602749622
6058.439973499773,2107.299989897012,14756.419644142368,342.4957598743295,-550.0763982579946,-404.03010869205644,3.933906789654898,-548.5564797256279
5924.217756045923,1883.112006372929,14081.262891367847,342.9204429936673,-556.5137002774298,-447.5713042957368,-78.8122462518362,-551.1492819279005
6007.477999179245,1900.300496834546,14243.961229560447,322.222728861733,-551.5516133041151,-406.98053878429766,-105.85785543071363,-549.5399564230416
6191.142272421257,2021.670461992649,14431.805278766471,639.9751090988582,-557.2736595436131,-426.27009309948045,-58.58391872548573,-554.5914503688484
6088.838344147107,2110.8762687966982,14661.067107979483,701.1518300266165,-554.882023029448,-420.25747419938295,-88.71406845534256,-548.2212035787823
6009.243786885964,2053.1864197961345,14871.799342143495,445.26907475406375,-550.8587092673009,-402.04080355410593,-117.39135488220185,-548.8470523862273
6193.757426366652,1980.7220685912412,14899.515503616065,373.94466244844574,-558.5700606447494,-422.35853805294863,-152.26007415414298,-545.6507531196328
6566.338632484593,1911.3422579373275,14732.659741202577,491.4254243031397,-558.346543213519,-448.1524496169358,-114.70914570743714,-547.483596055722
6538.398953580794,2011.8356950185116,14511.89157437632,420.1233637406447,-555.7537410112465,-433.86968576131375,-101.07458240238323,-550.3893226617171
6135.620542503628,2126.947172102163,14716.700596612727,498.93560999248086,-551.9539446803299,-470.9959310886819,-132.29996754526897,-547.0142094501382
6229.006125271686,1826.1150614091791,14253.237202956509,499.6955692586642,-553.0268283502357,-463.21752448186425,-163.70416663313904,-546.3883606426931
6156.809994984269,2226.904167348395,14246.129348643382,176.82463984636306,-554.7926160569558,-433.22148521074564,-155.21050424638415,-549.8752325698872
6228.290869491749,2311.304349380991,14581.807826865186,133.75283084826654,-557.3183630298593,-357.71729694111923,-153.0200334203263,-558.1900810116578
6646.11200369072,2103.321379621111,14574.387048148337,271.03723710997326,-553.9432498182803,-418.58109346515494,7.800758349940678,-551.7527789922225
6094.985073505943,1868.5163181135845,14896.609777010071,595.5845472565024,-553.0491800933587,-410.98150080332164,-32.6782484458833,-548.7799971568583
6165.527174802254,1891.9856483927756,14479.302732902928,672.6980610309876,-552.9821248639896,-391.3790220844163,-38.64616385973476,-550.5234331204554
6162.420282508151,1757.65167222331,14400.982224999798,616.0587439572063,-555.8431479837386,-485.27869494430394,-30.80070202354801,-549.3834942211803
6236.225738300427,1829.2219537032815,14257.349923691148,350.4529804261315,-558.6371158741185,-459.90946649965446,-38.98144000658035,-543.8626136697897
6335.176905106122,2164.6545627507307,14509.790510522755,292.2266895906144,-555.0161334881861,-422.9173316310246,-35.11458844629457,-551.8868894509607
6207.280230956091,2073.2359333775003,14108.889645867923,293.7689598661041,-556.2231276168303,-451.0358244798079,-80.55568221543325,-544.622572935973
6448.321428794946,2134.3008955896435,14380.463324812848,139.4972288308876,-552.7139039465131,-470.10186136376035,-65.17768294678228,-551.2386889003926
6713.726026637913,2052.404108786828,14632.859208158208,403.0913354808888,-555.6196305525083,-439.25645585396626,-22.53055706802351,-551.3504476160077
6094.873314790328,2065.099898880714,14671.304206329834,496.186345588347,-553.0491800933587,-431.2992353021643,-65.33414514864356,-547.7741687163215
5697.68283949392,1894.7572645400323,14453.151193448974,488.6761598990059,-551.8421859647146,-370.27897657626727,-45.70931468661515,-545.8742705508632
5715.69834445109,1897.9088603203809,14494.792490887196,562.2580982600508,-556.4242933049377,-418.8269626395084,-92.93854790559696,-546.1201397252166
5936.55591824984,2110.74215833796,14648.97481494992,431.63451144900984,-550.881061010424,-479.71311090666717,-47.6762680814426,-549.5846599092877
6013.423562849973,1959.2867469362466,14646.292605775154,369.6084242825761,-560.1570344064852,-435.6354734680339,-105.65668974260628,-549.9646395423794
5918.406302833932,2055.6451115396685,14548.839005758704,421.28565438304275,-554.4126364238641,-417.95524465770984,-128.45546772810624,-547.3941890832299
5728.885872893683,1950.7260293201225,14643.722155316005,598.6243843212358,-557.0948455986288,-418.53638997890886,-145.66630993284642,-544.4437589909887
5843.4832598855055,2291.0536701115175,14345.706364256523,597.3279832200994,-550.4340261479632,-409.50628575720106,-148.90731268568712,-542.0744742199465
5752.019927026029,2299.8379051588718,14284.037904980058,224.76912884528213,-553.9656015614033,-433.6014648438373,-149.89078938310084,-544.8907938534495
5652.554670128505,2007.8123812563645,14897.459143248747,185.96650278368608,-558.4583019291342,-432.4838776876853,-102.97448056784157,-544.9131455965725
5895.272248701587,1937.5608526206524,14617.481208889556,183.55251452639786,-555.9325549562308,-406.04176557313,-118.91127341456851,-544.3096485322504
6172.679732601627,1976.2517199666333,14150.732108994252,322.71446721043986,-553.3844562402044,-450.4323274154859,-95.79957102534598,-550.0763982579946
6426.819051910582,2366.982541500481,14051.311555582974,254.83222334576985,-556.0219619287229,-453.22629530586573,-60.32735468908279,-546.2318984408319
6190.695237558796,2177.260945872125,14509.052902999694,240.90708738011645,-550.9481162397931,-444.1067841116657,-49.777331935008284,-544.3543520184966
6153.859564892027,1935.7280096845634,14462.740091248757,328.1235890462154,-555.5749270662621,-456.84727769179807,-111.4904946977195,-549.5176046799186
6000.97364193044,2044.6480539231334,14774.412797356414,307.3141161986659,-557.6089356904587,-410.35565199587654,-39.36141963967202,-554.5243951394793
6181.329857190242,2180.5913555974576,14592.916643197337,255.2122029788615,-561.744008168221,-450.8346587917006,-123.53808424103762,-552.6692004602671
5996.995031654539,2047.1290974097908,14362.179598938203,313.639659502486,-557.8101013785661,-434.60729328437407,-72.95608955359992,-549.2717355055652
6045.900645607749,2054.147544750425,14398.210608852542,521.4885188036274,-556.6925142224142,-381.6783655690173,-91.55273983196854,-549.4952529367955
6336.3838992347655,2008.2370643757022,14381.312691051524,409.2157130966016,-549.4952529367955,-408.6122160322795,-6.884336881896072,-546.8130437620308
6483.078389351273,1867.5328414161709,14196.106147534021,358.36549749168734,-552.020999909699,-405.5723789675462,45.93283211784554,-550.6351918360705
6334.618111528046,1930.430646564403,14104.687518160792,411.0262042895677,-561.81106339759,-372.17887474172556,-40.23313762147055,-550.344619175471
6112.620598830021,2020.4187643777589,14040.381553195808,540.7780731188103,-556.8713281673985,-413.9766343818089,-39.070846979072506,-545.5166426608946
5977.236090733772,2171.3153822013965,14185.042034688116,437.04363328478536,-557.4748252317205,-467.9784457670716,16.09325504858822,-544.3990555047426
5933.829005588829,2109.8927920992846,14836.46123626597,385.67932758804125,-558.9276885347181,-472.5382013641716,-55.78995083510583,-543.5720410091901
6447.203841638794,2360.2546668204463,14507.130653091113,328.28005124807663,-558.6594676172416,-465.6762162253986,-31.404199087870065,-543.6167444954363
5934.119578249429,2341.4121473677246,14324.427504803389,252.66410426283505,-558.8606333053489,-488.36323549528333,-101.54396900796706,-547.1259681657534
6025.337041934553,2267.494932859834,14333.748181685696,288.5163002321899,-553.4515114695735,-473.61108503407746,-70.54210129631169,-550.2105087167328
